567,0950929655173  0,009217090478117952  1,0585114399812547  0,047059112826756  0,08368112318842644
564,3152150588235  0,004191479085010539  1,2337913566881364  0,021407599396525517  0,0610998672100719
561,5624579121951  0,0017930255235847933  1,4224936227946379  0,006256755444717384  0,04187933302823473
558,8364265631067  0,0007215252913084685  1,624618238300766  -0,0014450244642601829  0,026822326439109603
556,1367336811593  0,000273125824172744  1,8401652032065012  -0,004398088833668289  0,01593055676314881
553,4629993846154  9,72568696397453e-5  2,0691345175118485  -0,004713652956013651  0,008662467630531676
550,814851062201  3,2577992568037e-5  2,3115261812168293  -0,0038517174539590498  0,004212156837405775
548,1919232  1,0265380579534625e-5  2,5673401943214222  -0,002690043089635668  0,0017404162592431773
545,5938572132701  3,0427949129191524e-6  2,836576556825651  -0,0016638448866385296  0,000523846452814154
543,0203012830189  8,484326743303239e-7  3,1192352687294833  -0,0009208738532825504  2,0591762208994193e-5
540,470910197183  2,225406491403626e-7  3,4153163300329528  -0,0004541796522348861  -0,00012752055770016266
537,9453451962618  5,490966040555142e-8  3,7248197407360144  -0,00019559127289722075  -0,00012904927110215053
535,4432738232558  1,2744881027313588e-8  4,047745500838715  -6,963012079161911e-5  -8,8862406595017e-5
532,9643697777777  2,7827270543351823e-9  4,3840936103410355  -1,7008680460052732e-5  -4,9934275235983974e-5
530,5083127741935  5,715489158565932e-10  4,733864069242975  5,133674045339778e-7  -2,390157672130764e-5
528,0747884036697  1,1042930572081406e-10  5,097056877544524  3,943341630432064e-6  -9,740603806054092e-6
525,6634879999999  2,0070749402077223e-11  5,473672035245728  3,0905588532288465e-6  -3,243330907694437e-6
523,274108509091  3,4315577503509115e-12  5,863709542346491  1,691844092321788e-6  -7,544675722831148e-7
520,9063523619909  5,519092550490554e-13  6,267169398846912  7,428106739174827e-7  -1,1897804978678564e-8
518,5599273513513  8,350122461388813e-14  6,6840516047469505  2,660575296168412e-7  1,1275910405848297e-7
516,2345465112107  1,1884118559128008e-14  7,1143561600466105  7,347687177159949e-8  8,053116088687617e-8
513,929928  1,591073445317405e-15  7,55808306474589  1,1631396680261046e-8  3,815473832414288e-8
511,6457949866666  2,0038386803706834e-16  8,01523231884479  -2,272737301394136e-9  1,397206259633559e-8
509,381875539823  2,3740218596974502e-17  8,485803922343294  -2,877714730118681e-9  3,9317904991279054e-9
507,1379025198238  2,6457953748791714e-18  8,96979787524142  -1,4611167366506594e-9  7,147959546321585e-10
504,9136134736843  2,773815196835174e-19  9,467214177539164  -5,261960678368189e-10  -2,2343184119263715e-11
502,708750532751  2,735575288195969e-20  9,978052829236573  -1,4072006074452874e-10  -8,691154920961784e-11
500,52306031304346  2,5378727618521497e-21  10,502313830333556  -2,3853663037969543e-11  -4,4372012818027034e-11
498,3562938181817  2,2148340172086136e-22  11,039997180830174  6,608982242103074e-13  -1,486763650544689e-11
496,20820634482754  1,8182886812059774e-23  11,591102880726414  2,3919539034794298e-12  -3,5300769588904565e-12
494,078557390558  1,4042192910579506e-24  12,155630930022237  1,086436277859802e-12  -4,731548427397627e-13
491,96711056410254  1,020134940291982e-25  12,733581328717715  3,1494085002225184e-13  5,315783118656826e-14
489,87363349787233  6,971577099836504e-27  13,324954076812816  6,060230777284458e-14  5,743637690908024e-14
487,79789776271184  4,481829240162597e-28  13,929749174307533  4,359684719105885e-15  2,071656518745939e-14
485,7396787848101  2,7103824013478224e-29  14,547966621201871  -2,07903083002908e-15  4,772992229332332e-15
483,6987557647058  1,5419026513619167e-30  15,17960641749583  -1,0724066605449075e-15  6,259765217488883e-16
481,6749115983264  8,251532123846354e-32  15,824668563189366  -2,8530079797844333e-16  -3,3448107739108555e-17
479,6679328  4,153972483604923e-33  16,483153058282564  -4,603681783758492e-17  -4,510636193480854e-17
477,6776094273859  1,967180195920871e-34  17,155059902775385  -1,7305436446661743e-18  -1,3918449564732152e-17
475,7037350082644  8,763474035650332e-36  17,84038909666782  1,5765642240742734e-18  -2,505577634602332e-18
473,7461064691358  3,6724866077105454e-37  18,53914063995988  5,770472691766658e-19  -1,8510837341084066e-19
471,8045240655737  1,4477581380055892e-38  19,251314532651556  1,1074208493382045e-19  4,705073861871234e-20
469,87879131428576  5,368881356329326e-40  19,97691077474281  9,941466027978744e-21  2,092977278537627e-20
467,96871492682925  1,8729393565407674e-41  20,715929366233727  -1,2606380150403437e-21  4,140070695102055e-21
466,07410474493923  6,146329782792463e-43  21,46837030712426  -6,792726056437495e-22  3,914354423160958e-22
464,19477367741933  1,897406359867473e-44  22,234233597414416  -1,3369663571097897e-22  -3,3155289144275425e-23
462,3305376385542  5,510072458622823e-46  23,013519237104195  -1,2237800993162826e-23  -2,0031062695574222e-23
460,4812154879999  1,5052437961666855e-47  23,80622722619359  9,383557173989524e-25  -3,764561927939499e-24
458,64662897211156  3,8682013465604826e-49  24,61235756468256  5,396203702831204e-25  -3,092409911890018e-25
456,8266026666667  9,351130071817504e-51  25,431910252571196  9,240593942036295e-26  2,850039353513764e-26
455,02096392094865  2,1265325452656093e-52  26,264885289859453  6,193532722256863e-27  1,3202022835342107e-26
453,22954280314957  4,549178594066871e-54  27,11128267654733  -8,457730569675426e-28  1,9580210750077865e-27
451,45217204705875  9,154762126500052e-56  27,971102412634828  -2,88764157853172e-28  9,034867129265861e-29
449,6886869999999  1,7330630825743022e-57  28,84434449812194  -3,504816162694124e-29  -2,2465294325828573e-29
447,9389255719845  3,086277776277703e-59  29,731008933008624  -6,326172517040561e-31  -5,5192910029843e-30
446,20272818604656  5,1702207779115245e-61  30,63109571729498  5,08728187362471e-31  -5,081512660360565e-31
444,4799377297297  8,147731410850719e-63  31,544604850980956  8,951850853146929e-32  1,1583092900947448e-32
442,77039950769233  1,2078637802368992e-64  32,47153633406655  5,414882677442953e-33  9,563755727391731e-33
441,07396119540226  1,684429935725589e-66  33,41189016655177  -5,353307711393655e-34  1,1823074478311137e-33
439,3904727938931  2,2097430690029205e-68  34,365666348436605  -1,4592467074925876e-34  2,8344684805967243e-35
437,71978658555133  2,7269962668175733e-70  35,332864879720994  -1,17936819673516e-35  -1,1558922628632956e-35
436,0617570909091  3,1657844111151557e-72  36,31348576040507  3,275873892349704e-37  -1,748848453562907e-36
434,4162410264151  3,4572616900669146e-74  37,30752899048877  1,718628285159573e-37  -7,09632656743177e-38
432,78309726315786  3,551709116068657e-76  38,31499456997208  1,5383290756755207e-38  1,0886931482286251e-38
431,1621867865168  3,4323916565060044e-78  39,335882498855014  -1,2214010872950888e-40  1,848640973890157e-39
429,55337265671636  3,1204030123683303e-80  40,370192777137575  -1,5745157045868387e-40  8,008141534574306e-41
427,95651997026016  2,6685726665510973e-82  41,41792540481975  -1,3689085240589713e-41  -8,914382307876335e-42
426,37149582222224  2,1468512879028823e-84  42,47908038190144  9,894314488317537e-44  -1,4618691945531616e-42
424,7981692693727  1,6247238774813844e-86  43,55365770838289  1,1593319523168237e-43  -5,297860906239861e-44
423,23641129411766  1,1566765325580461e-88  44,64165738426393  8,500496223422666e-45  6,588567159207046e-45
421,68609476923075  7,746385980076705e-91  45,74307940954458  -1,6620927013201085e-46  8,642991823031275e-46
420,14709442335766  4,880241055722778e-93  46,85792378422485  -6,74024224605106e-47  1,8361767403429204e-47
418,61928680727266  2,8922673391204653e-95  47,98619050830478  -3,499409755679272e-48  -4,0837243728074246e-48
417,1025502608696  1,612466476537223e-97  49,12787958178419  1,685614283877399e-49  -3,644635681568285e-49
415,59676488086643  8,456645787393739e-100  50,28299100466332  2,907585540282438e-50  5,091280128043671e-52
414,1018124892086  4,172159021982683e-102  51,45152477694208  7,66646265015278e-52  1,8932544800741413e-51
412,6175766021505  1,936327951031105e-104  52,633480898620455  -9,954989566619048e-53  9,722704244787884e-53
411,14394239999996  8,453808480242045e-107  53,82885936969845  -8,388656456885768e-54  -3,76411047271054e-54
409,6807966975088  3,472013484789044e-109  55,03766019017606  3,520881565145051e-56  -5,8818507952797186e-55
408,22802791489363  1,3414237424257824e-111  56,25988336005322  3,5108820329488187e-56  -1,0430459122085642e-56
406,78552604947  4,875354943294677e-114  57,495528879330074  1,2899994620865432e-57  1,7919978602417767e-57
405,35318264788737  1,6668719252737475e-116  58,74459674800654  -7,555427295621682e-59  1,0469131334926961e-58
403,93089077894734  5,36110166139034e-119  60,00708696608264  -6,957532689298143e-60  -2,281174147506317e-60
402,51854500699295  1,622040699865687e-121  61,282999533558346  8,836653790067648e-63  -4,0264870984067884e-61
401,11604136585356  4,6166337276373025e-124  62,57233445043369  2,076685297165514e-62  -5,513727452222154e-63
399,72327733333333  1,2360758889620359e-126  63,87509171670856  5,597021682516794e-64  9,606296746490838e-64
398,3401518062284  3,113299955719744e-129  65,19127133238314  -3,958139048277394e-65  3,9327007045666675e-65
396,9665650758621  7,376544785426168e-132  66,52087329745733  -2,3190833209747238e-66  -1,4136468214525917e-66
395,60241880412366  1,644149333646407e-134  67,86389761193112  4,02931783200388e-68  -1,2172901510048303e-67
394,247616  3,447353888171874e-137  69,22034427580456  5,838892136988811e-69  6,171527317682196e-70
392,902060996587  6,799654965343003e-140  70,59021328907761  2,4896401806281895e-71  2,5957025798525183e-70
391,56565942857145  1,2616658651746994e-142  71,9735046517502  -1,0785192108034126e-71  3,1378683385808797e-72
390,2383182101695  2,2022081672758422e-145  73,3702183638225  -2,0716017691040458e-73  -4,2107657003214287e-73
388,91994551351354  3,6160047400626026e-148  74,7803544252944  1,5500053255714667e-74  -1,1015844183550774e-74
387,6104507474747  5,585425802555461e-151  76,20391283616594  5,17630196829768e-76  5,39074725418955e-76
386,3097445369127  8,115967947683497e-154  77,6408935964371  -1,773278878005126e-77  2,229674857127016e-77
385,0177387023411  1,1093821296074067e-156  79,09129670610787  -8,971243264117229e-79  -5,518605553649574e-79
383,73434624000004  1,4265233344775468e-159  80,55512216517816  1,6241388048651152e-80  -3,409898310405573e-80
382,45948130232557  1,7255737704082747e-162  82,03236997364817  1,2335368686821566e-81  4,516199331407937e-82
381,19305917880797  1,963564544576263e-165  83,5230401315178  -1,1855085081213103e-83  4,269685588299754e-83
379,9349962772277  2,101908934670563e-168  85,02713263878707  -1,4196948007438513e-84  -2,938972735692513e-85
378,68521010526314  2,1166046087561966e-171  86,54464749545593  6,913778336692368e-87  -4,548411016901704e-86
377,443619252459  2,0050387356743036e-174  88,07558470152442  1,4072811318445843e-87  1,568392541060083e-88
376,210143372549  1,786746940906204e-177  89,61994425699254  -3,569818788816444e-90  4,2118918964299375e-89
374,9847031661238  1,4978234936094658e-180  91,17772616186016  -1,2207255685060834e-90  -8,747902608605825e-92
373,7672203636364  1,1811786836183567e-183  92,74893041612752  2,4705665787882195e-93  -3,4279366744415384e-92
372,55761770873784  8,762499263063477e-187  94,33355701979448  9,326405967418389e-94  8,019628180516932e-95
371,35581894193547  6,115019953102375e-190  95,93160597286108  -2,7891230682661296e-96  2,4570771005817117e-95
370,1617487845659  4,014443143737026e-193  97,54307727532728  -6,26126627466621e-97  -9,700392131753187e-98
368,97533292307685  2,479193081824928e-196  99,16797092719311  3,2484448080844622e-99  -1,5406716538942418e-98
367,7964979936102  1,4403003151103855e-199  100,80628692845846  3,6521956118795247e-100  1,0317317304763861e-100
366,625171566879  7,871427168660309e-203  102,45802527912355  -3,0943716323250723e-102  8,314994641469408e-102
365,4612821333333  4,0467994745460937e-206  104,12318597918822  -1,8108484612703035e-103  -8,76143438519668e-104
364,30475908860757  1,9571662679290095e-209  105,80176902865253  2,3440175180627154e-105  -3,75196542552103e-105
363,1555327192429  8,904338225193133e-213  107,49377442751647  7,339623223823584e-107  5,930709332300887e-107
362,0135341886792  3,8109523420465644e-216  109,19920217578  -1,4196441614250485e-108  1,3399861182035936e-108
360,878695523511  1,5343462824520454e-219  110,91805227344307  -2,239103337368016e-110  -3,214012922983955e-110
