Directory,rmsT,rmsW,TBDrms
s16819,8.418190304224627e-15,82264133645279.86,0.6925151322381339
s19115,4.8766179515826036e-15,77878779896857.48,0.37978505609236557
s18845,4.870004114038169e-15,110623281553092.0,0.5387358362719606
s1951,6.751166493953536e-15,137347442821624.0,0.927255454007547
s2593,2.6005213153532257e-14,186761574430137.5,4.856774551945005
s14843,9.466392817564683e-15,26923757267709.434,0.2548708624208995
s13177,8.975318282885073e-15,139167717058902.81,1.2490745553061473
s4283,1.415422476379509e-14,214381765586035.1,3.034407695363972
s12546,1.9436755955212962e-14,165680735487038.75,3.220296022141764
s9773,1.2890148836402161e-14,106768626181859.17,1.3762634825423492
s10539,4.801749825545218e-15,58267150637447.48,0.2797842804083803
s13109,1.1906635203125732e-14,229195344400607.47,2.7289453560327988
s10294,2.979674758852159e-14,222770880930367.5,6.637847709154758
s16787,1.6511984155023095e-14,256639653771612.94,4.237629896627486
s10206,5.8985880858711405e-15,109378931296871.94,0.6451812609930468
s16299,1.1895511337137273e-14,245435559828563.72,2.9195814844773134
s19905,5.030395681460419e-15,154172429009432.38,0.7755483210893116
s13228,2.214155594988662e-14,131984914846959.72,2.9223513766249796
s9667,1.0618538756182253e-14,95781818568816.34,1.0170629526105934
s7565,5.313844618390245e-15,123911946443444.06,0.6584488297627555
s8829,1.9599804856696734e-14,158994426607123.94,3.11625973480202
s2590,1.3796732287645766e-14,62838456990559.51,0.8669653684674922
s11091,2.182294700611443e-14,162607166640951.9,3.548567580419912
s17710,6.4270919777670706e-15,48612235622410.62,0.3124353095901179
s281,6.401921692910483e-15,211545734380160.8,1.3542992259710305
s18825,9.721303478264827e-15,137314185724029.31,1.3348728712941087
s4144,1.0960224371436254e-14,171195431175183.75,1.8763403370447869
s9866,5.100232254903896e-15,49394266623752.42,0.2519222318417851
s16820,7.409755006079142e-15,110372020624049.98,0.8178296323501247
s10523,7.927672132131068e-15,142806435788864.2,1.1321226012923435
s4875,9.895066196704902e-15,158388250384825.4,1.567262222338118
s6808,5.359264635991696e-15,49349331569138.87,0.2644761274883145
s9883,5.0752839780476205e-15,82514789508429.6,0.4187859891441046
s17903,8.272133865590256e-15,31175939911493.31,0.2578915483334707
s10763,6.688205503596764e-15,114960246707981.64,0.7688777547271646
s12189,6.017717609663152e-15,41612251203372.266,0.25041077684426
s11422,5.699405245028399e-15,299626424306906.0,1.7076924142438847
s8424,8.918846662059254e-15,148476805201836.56,1.324241858467622
s18848,8.258656150784072e-15,120701633935919.27,0.9968332915145671
s9833,5.8540623185405985e-15,45526608129101.25,0.2665156011395357
s8336,7.48691525537779e-15,95250795190312.81,0.7131346315972183
s2569,9.985863335041907e-15,160739311937010.0,1.605120801571652
s5968,4.7506101648850204e-15,115789517233579.83,0.5500708575569736
s9934,1.779157454220253e-14,48893493698977.61,0.8698922377740699
s2269,8.447440176939702e-15,120758668307838.62,1.0201016263773712
s3932,9.181051828717337e-15,54178315628644.65,0.4974139237791931
s3527,5.716543736834675e-15,195695574584880.38,1.118702311219461
s14619,6.144794110415696e-15,110043454665351.56,0.6761943721174489
s18881,1.2729103709932928e-14,159119530747641.16,2.025449009162586
s15322,1.883726982476919e-14,175187941200812.03,3.3000625184454955
s15414,1.1160002334246577e-14,253509397359122.2,2.8291654662812467
s3938,1.1062033015281887e-14,135909272067557.17,1.5034328546942457
s42,1.0375482487627182e-14,219907019470389.53,2.2816414294213163
s14171,6.501293317591674e-15,75639011926747.38,0.49175140278859963
s14514,8.742927186955111e-15,76685351573871.47,0.6704544451164118
s5500,6.907890630256712e-15,81687676487796.31,0.5642895350174897
s5925,6.159945516742764e-15,163179430300851.06,1.0051764001063659
s8636,1.099086551442904e-14,93664922890911.9,1.0294585709133788
s16221,7.063184183941795e-15,195052221041567.78,1.3776897627035205
s19657,1.466993569995447e-14,151563692993021.22,2.2234296306552612
s19585,1.3109655329635429e-14,226830772637338.03,2.973673247430401
s4962,8.24579494835803e-15,161388088697460.25,1.3307730865066754
s900,7.783904964841115e-15,141633481362689.44,1.1024615587667699
s3866,1.694438635425072e-14,94299765771449.45,1.5978516643467873
s19438,4.881915732867816e-15,306508878184973.75,1.496350514674888
s7822,1.5319315377300958e-14,145713525642284.62,2.2322314540525885
s2403,5.346047995699651e-15,93822734951107.25,0.5015808441364265
s15447,5.666908099397436e-15,51179693075888.54,0.29003061721642764
s14659,5.019631782590157e-15,124943315367554.08,0.6271694368411597
s4504,7.416251380974014e-15,98269832567775.28,0.7287937814888485
s7525,1.2782008916815703e-14,270057110132597.1,3.451872389764336
s865,6.699980277850197e-15,154677075902399.16,1.0363333579816123
s8032,6.332484567710886e-15,47599648406418.7,0.3014240389621105
s13030,8.452879750518414e-15,47938853392792.64,0.4052213631070079
s9137,1.5617279628933892e-14,168551735044599.5,2.6323195781334867
s15721,6.1425805766066056e-15,57346813390454.43,0.352257422062489
s13825,8.512178329563308e-15,78011781678744.88,0.664050197456436
s4321,6.551409002573593e-15,144492629031348.78,0.9466303106415049
s15369,8.470343576720614e-15,130121504246907.72,1.102173847691019
s18744,1.2903050008809922e-14,210100676720569.22,2.7109395386103112
s12317,8.117772068186699e-15,151694461805501.8,1.2314210649433166
s11675,1.4846573852644907e-14,182596419795934.25,2.7109312317288903
s11735,1.1582738733592172e-14,104234804288833.89,1.2073245050246757
s14458,7.846519456805746e-15,182346711481016.72,1.4307870195203414
s8288,2.167634842627915e-14,87828463009220.38,1.9038003659324305
s7018,7.759661232243603e-15,161956534890416.7,1.2567278450976749
s8471,7.149479494642045e-15,181665662549982.78,1.298814929281663
s1909,4.984876699687557e-15,51638077537155.58,0.25740944953162626
s9780,1.0602864765683677e-14,23908429461450.355,0.25349784433964556
s13077,1.2266997996093293e-14,141975735722707.22,1.7416160656043205
s2596,5.264702732967914e-15,102439603366696.17,0.5393140598087944
s16653,8.369661859177635e-15,143297790649318.3,1.199354052902021
s13323,5.0589472409593886e-15,90642481782808.48,0.4585555331288506
s9654,9.589148518070252e-15,150996130633154.22,1.447924322295253
s15439,5.436704076040379e-15,67123787189023.06,0.36493216740982864
s11867,2.178886255946669e-14,84050272952994.19,1.8313598454584508
s2291,1.130776398242171e-14,72758392547947.67,0.8227347306725828
s1525,9.234303463234762e-15,27084883555492.12,0.25011003401779114
s10936,1.5084870477531538e-14,193235504112050.78,2.914932551190799
s7209,1.1047877862067344e-14,120750404478939.11,1.334035720478549
s1991,8.324210874882106e-15,97844737439927.27,0.8144802274474269
s16316,7.538879760291729e-15,99518280520831.86,0.7502563507975339
s15048,2.088642087591744e-14,90886046647603.73,1.8982842220301168
s12673,8.46957094834103e-15,29611281978333.555,0.2507948535868282
s11600,8.203002986075541e-15,111633050541864.45,0.9157262469396359
s17341,1.4120745863850516e-14,196612814479853.5,2.7763195868464
s19324,4.802800225021348e-15,68272402831002.75,0.32789871167948814
s15269,9.559869152892686e-15,84865981358807.4,0.8113076773220286
s6957,1.721489621055352e-14,217753690796152.2,3.748607186520723
s15291,7.650002148378312e-15,206021254045028.34,1.5760630360560608
s15317,8.901536991100767e-15,138610397243280.95,1.233845578412237
s356,8.040241857038061e-15,62122457912480.35,0.49947958637000983
s7880,7.59162546873475e-15,148039303408057.75,1.1238589461263624
s8785,5.393770039238993e-15,233172414445669.72,1.2576783830140708
s1629,5.0335926299206415e-15,144298519968598.25,0.7263399666223926
s19471,1.680026515473592e-14,57826067164995.31,0.9714932612274897
s17783,5.619520494074349e-15,353094333409066.75,1.9842208429337718
s17920,1.2709507824312276e-14,124844542598126.39,1.5867126909735745
s10274,2.570992972850044e-14,125977052746795.83,3.238861173523714
s19356,7.992971807852052e-15,31283142418647.9,0.2500452754132733
s19450,1.0910109949180678e-14,226904962344217.75,2.4755580871901173
s2247,6.4413227537854364e-15,158144163434635.62,1.0186575983098813
s16025,7.608948988871699e-15,180340614800383.7,1.37220253863788
s5951,1.7110573974841588e-14,419454837236212.75,7.177113021635356
s5655,1.4511178911034967e-14,176568723052849.2,2.5622203303128788
s3913,2.0956405231247737e-14,152830927969323.7,3.202786858392781
s6913,9.642198410832717e-15,26367487825024.59,0.2542405492041031
s16303,4.959018208516631e-15,56306116426699.66,0.279223056610861
s6087,2.3864837988590325e-14,180085346223541.8,4.297707611744022
s18424,4.5885606319242515e-15,119708923750508.23,0.5492916548116041
s10963,9.840884818701389e-15,25637200901020.387,0.2522927411408491
s7153,1.5676000966347074e-14,71431350184817.7,1.1197579145246785
s17808,5.982594760634322e-15,92873571536532.36,0.5556249424758554
s10811,2.2844356586075234e-14,183928230616236.25,4.201722086443181
s13772,9.37847397340813e-15,180939391228560.62,1.696935371401367
s14032,1.913619889561378e-14,62267863674690.41,1.19157022408384
s13696,2.503836764471808e-14,106963302650921.28,2.6781864962670148
s18486,1.0672036344749124e-14,137725035156910.14,1.4698065807763958
s4392,9.353413123405645e-15,110597564672003.39,1.034464712819821
s10227,6.438258151689265e-15,162073630765785.72,1.043471874451696
s13221,6.781443413840012e-15,75980367254989.34,0.5152565611024927
s15610,9.397329759903427e-15,119000567192116.22,1.118287571519861
s8212,5.230729691215147e-15,154008898106379.2,0.8055789160363658
s15658,6.032028679231716e-15,99221561499623.61,0.5985073045638831
s2827,5.763390889240605e-15,113469078237727.64,0.6539666517258489
s10259,1.612603137472657e-14,126956582078128.25,2.047305825819945
s1692,1.256505391019046e-14,150719243243777.6,1.8937954166611748
s2884,1.2146950745992117e-14,144277739190208.1,1.7525345916865542
s542,7.77470225266203e-15,164183366499802.5,1.2764767893756501
s14312,7.543754717691236e-15,150701788952119.38,1.1368573313720594
s4414,6.630557407709663e-15,95883187157790.27,0.6357589768838983
s283,1.8261852064889862e-14,105142725026105.89,1.9201008901261387
s13622,1.4859071860101627e-14,103731102809292.14,1.5413479107708616
s17234,6.009905409742201e-15,120425660263263.55,0.723746827087964
s2858,3.050869109749408e-14,137075094271018.11,4.181981708274372
s12664,8.358716885082239e-15,192498031718511.44,1.609036548070618
s2301,7.041040314273104e-15,248475815936925.38,1.749528237133795
s19704,1.793415614910949e-14,145029577490298.1,2.6009830889503807
s2923,7.259118382783669e-15,107739231619762.12,0.7820918367980028
s1394,4.603026936843521e-15,115334080925253.5,0.5308858812350324
s4453,1.084510109942123e-14,140490183430369.17,1.5236302427785868
s8014,4.967044651219226e-15,197826370928563.4,0.9826124175908314
s11763,1.2679930895667562e-14,98213160050466.19,1.2453360824850495
s19898,1.3809764505310462e-14,177547009835068.38,2.451882394444335
s6777,8.66360450358895e-15,118153339539342.92,1.0236338045471256
s6940,6.2356593465277516e-15,171013412995610.9,1.0663813871276917
s7734,6.605478317764958e-15,93251041905583.28,0.6159677354163219
s14390,7.515128494384346e-15,135703159979391.73,1.0198266843391242
s13131,1.2132397698626644e-14,57645244526900.63,0.6993750320349393
s1332,5.556458132459408e-15,290715026304700.7,1.615345872138905
s3837,1.9776675654083752e-14,162307487663854.3,3.2099025397572465
s17163,5.204510639006265e-15,182666091007323.5,0.9506876140333018
s3219,9.230995834756192e-15,235295818431744.53,2.172014719878983
s18021,1.0499872959757773e-14,131550383805270.05,1.3812623177627117
s2880,1.240283162383443e-14,76042074090054.23,0.9431370412660853
s7477,7.0739652244140745e-15,207893003557388.72,1.4706278775639592
s13769,7.078762645855911e-15,145765601453472.6,1.0318400946195618
s15661,5.044667574504988e-15,58571276078329.83,0.2954726172297302
s14375,5.617714891847625e-15,45072112462260.65,0.2532022773862726
s19758,6.2909789026827255e-15,98881257746935.58,0.6220599063567045
s10215,7.27228441653807e-15,124850692814402.89,0.9079497477481638
s1370,5.635736178351999e-15,136934600014046.75,0.7717272793673234
s5565,2.0073117814273413e-14,146096072151753.6,2.932603668504739
s8948,4.856986093705177e-15,75234382484519.8,0.36541234949580903
s2415,1.9406980297492783e-14,84652235764456.28,1.6428442716195168
s4481,1.1411265471006266e-14,157852183671825.03,1.8012931730572361
s15329,6.080093969422874e-15,81739985181103.53,0.49698679096034265
s967,9.526270063806738e-15,315669754942946.7,3.007155336562202
s6066,1.7466687570417985e-14,99937346561634.81,1.7455744090086613
s15985,4.528776181310522e-15,117113516879713.89,0.530380905754356
s2354,6.040328163882522e-15,110736215647284.38,0.6688830821360603
s5741,5.426863181166685e-15,117883672680395.06,0.639738562929941
s8183,1.9745549693865973e-14,108682947145622.25,2.1460045337396934
s8195,2.1308818191960672e-14,268791604664655.5,5.727631435324512
s14687,4.985798872996458e-15,174806574892651.56,0.8715504240921531
s5783,1.8440079586112943e-14,210631515858870.66,3.8840619157811855
s6129,7.930083478076134e-15,124745179219821.86,0.9892396847007556
s11417,1.3807894280779086e-14,59860966201860.88,0.826553892860585
s2608,9.95103231404827e-15,182660807106782.0,1.8176635940297257
s1183,6.839614358707606e-15,82837272468094.9,0.5665749982089562
s5443,8.856257395077247e-15,97912398668839.97,0.8671374047806656
s2607,1.1929303431841105e-14,129692812784688.17,1.5471449166375066
s7407,1.100644726012649e-14,22758485635742.938,0.25049007187015093
s6444,2.8586888281070686e-14,134565458387411.56,3.846807725412001
s2974,4.598646479062494e-15,107688182241113.69,0.4952198800997376
s16165,1.2580571555940673e-14,164022283287975.53,2.0634940716731482
s10026,1.4689641295122558e-14,117936540844391.9,1.7324454805916876
s16119,4.659642861963516e-15,136517947462510.14,0.6361248794235957
s10128,6.726746178857064e-15,72637344969119.14,0.4886129827133446
s8681,6.223787677818669e-15,61658524309941.82,0.38374956383269876
s12523,6.207396259834215e-15,59584172618581.85,0.36986257025790126
s19346,3.1691608644468975e-14,131486023691475.06,4.167003605047603
s7850,1.732035457863886e-14,236363057068694.0,4.093891957720833
s5314,9.668916285338434e-15,115460263225034.52,1.1163756194059986
s15948,1.1527125673700565e-14,68242794752647.89,0.7866432714383257
s8689,1.1604507638193485e-14,39506533265692.51,0.4584538670402737
s7997,9.759489470137367e-15,109039228446307.42,1.06416720185364
s1279,7.893932304087062e-15,100187621427976.69,0.7908743012599503
s10784,1.3486148237131139e-14,111756832843358.16,1.507169214237814
s8912,7.564954184405032e-15,129713224540256.88,0.9812746007584857
s6806,8.596759238580196e-15,150789783135515.38,1.296303461253746
s10767,7.291916178915446e-15,103693527194355.31,0.7561245085973283
s17178,1.819180524010139e-14,107154009212229.12,1.9493248662849023
s16130,4.6310822782753575e-15,56402214574256.55,0.2612032963703236
s14484,6.429072509984955e-15,153159047190676.2,0.9846706199490648
s14765,2.629042579611102e-14,106430357251406.45,2.798099409771688
s12281,6.866360808649778e-15,87243279578312.69,0.5990438357146017
s15513,5.971777109450564e-15,161135494420642.16,0.9622652571011898
s4920,1.0254135949848312e-14,24553673272375.598,0.25177670380309625
s15833,6.527751054792319e-15,91100659041622.08,0.594682423151224
s16285,9.586612698827276e-15,26091046437972.426,0.2501247571079586
s5289,2.1174839956341802e-14,143672892762171.28,3.0422505103036355
s15792,1.0504500380039472e-14,145325719140565.06,1.5265740719415752
s2929,9.42059492995895e-15,187505904732372.8,1.7664171754591573
s7518,1.040935285197517e-14,147601909254645.97,1.5364403550568293
s14632,8.086912868749366e-15,31145062748473.297,0.25186740873863517
s5796,6.323404418817535e-15,97725730626149.36,0.617959316873565
s19524,1.5150966281452596e-14,144862649711000.0,2.1948091212132397
s11835,2.1322099695922096e-14,167521358571039.84,3.571907108648025
s8958,8.14162691208185e-15,30841411535719.39,0.25109926616580464
s218,6.1891428145980625e-15,94523041386780.17,0.5850166024129457
s5915,6.82756282088042e-15,80990819217662.44,0.5529699061231595
s13921,6.3618816141204466e-15,55742131471834.06,0.35462484134254585
s7194,2.041447233178753e-14,114321185836933.84,2.3338066852052264
s1192,6.534456190262876e-15,39257470263011.086,0.2565262195741936
s10024,1.641385077397084e-14,125656831341892.11,2.0625124783758393
s10174,4.911650662978438e-15,119453651321450.31,0.5867146057081966
s12293,8.976867871596057e-15,135186493636161.95,1.213551291396187
s10535,1.0482848155453269e-14,148892176934314.56,1.5608140823373011
s5432,2.346099081693081e-14,207386867469399.1,4.865501393251619
s3797,5.69197939484516e-15,77650152985560.14,0.4419830708003827
s1035,5.080610841411794e-15,92606678369532.86,0.4704984941113837
s10654,1.3477822818968454e-14,103512847012594.81,1.395127811522741
s399,7.568603429119677e-15,121212797677671.05,0.9174115961564108
s14612,4.941467061855925e-15,143456466205827.47,0.7088854025663441
s10506,7.563504247378181e-15,35559230220973.305,0.2689523888098302
s4405,1.2933176557438378e-14,90657700944675.61,1.1724920526089377
s19092,7.801616879015852e-15,119625313051129.7,0.9332708614572487
s7204,6.710910928710893e-15,147870334411817.4,0.9923446432363999
s1660,6.295159814762664e-15,116860865062468.67,0.7356578216596549
s12578,7.634742671180637e-15,135044492715781.89,1.0310299510451226
s4591,1.387297563679343e-14,92211069456452.77,1.279241920012036
s14772,1.0105821108102231e-14,134993724882409.78,1.3642224343780023
s10221,8.376102419295644e-15,165795747104460.94,1.388722158430604
s2881,6.741918025336252e-15,100719143510913.83,0.6790402091326587
s3328,7.186923865052383e-15,127266185613203.17,0.9146523865977162
s12481,1.1508013530177521e-14,167613614501052.6,1.9288997435200725
s4540,7.311888148321213e-15,114623486607063.5,0.8381141132414428
s10690,6.900012359705666e-15,40060670422632.37,0.27641912105425853
s2676,1.2284823493165046e-14,110423233543671.61,1.3565299336285475
s4373,3.0503883857148054e-14,280540464931923.88,8.557573759513723
s3131,8.7159053335948e-15,193254337071305.53,1.6843865072201192
s10888,9.123566825307748e-15,192816114250825.72,1.759170703363582
s12452,5.435371997462278e-15,142327571705203.94,0.77360329771327
s3780,6.877706858891352e-15,126523933446333.84,0.8701945248777633
s6638,9.24819508495649e-15,142728079317973.97,1.319977121633767
s11527,6.2937186907728426e-15,95738564858651.25,0.6025515950786614
s14896,1.0429044038729817e-14,127217315764935.48,1.326754988601509
s9661,1.8782782974199945e-14,201100524135181.47,3.7772275008289715
s4259,1.2713649705601726e-14,111911707667950.39,1.4228062492460238
s18087,5.865646461142095e-15,130556550586268.48,0.7657985689252647
s2779,8.604462883283801e-15,119729629412739.77,1.0302091523112438
s19535,9.532452436945617e-15,26911446084122.094,0.25653207980632026
s2660,4.753550727167817e-15,285475555018108.3,1.357022532144965
s14649,7.360168032650129e-15,129031407601984.86,0.9496928414399778
s18986,1.7817681722180734e-14,292039724783459.2,5.203470866424933
s10482,1.6968489327330162e-14,104736663569711.55,1.77722295796282
s3389,7.848836856586451e-15,33166361823403.523,0.2603173630784114
s15305,4.6663457468664786e-15,123533116842045.62,0.5764482343730394
s12612,2.869187841353525e-14,219185768992051.56,6.288851433897168
s10529,1.811181525670252e-14,160289834011110.53,2.9031398611367463
s1860,1.727343170561627e-14,96222714544097.56,1.6620964882064786
s16923,7.417181409381411e-15,217383629499423.75,1.6123738154269822
s1339,1.0453983146621686e-14,120353850132041.36,1.2581771209113926
s428,5.413420948436207e-15,190422694071693.6,1.0308382011453652
s2007,1.6942424445064683e-14,105071557594751.19,1.7801669258743342
s11700,1.1765636677341813e-14,164139869956227.72,1.9312100741711085
s18041,1.1563725123341347e-14,129181073862131.47,1.4938144292797437
s5165,5.041815234086162e-15,148579703374045.6,0.7491114119472662
s13936,2.3961155218484365e-14,148210313690148.4,3.5512903313099042
s1670,3.103580758255229e-14,111631781143550.95,3.4645824796688363
s16957,6.3538259039317365e-15,112833114842702.34,0.7169219679088666
s15032,8.639480777926691e-15,145984452605829.12,1.2612298721642108
s3288,5.185314802581367e-15,57057295684317.62,0.2958600399071541
s4030,1.5495816706532408e-14,77118814441941.05,1.1950190132174028
s11053,1.3550705562480758e-14,131536922611767.31,1.7824181089068762
s13231,2.0025474906892538e-14,171888532212436.72,3.442149488602741
s15147,2.5748899873509006e-14,108196489989529.62,2.7859405874055176
s18544,1.3689653172553662e-14,208930264712057.38,2.8601828611578926
s9945,5.9171848470791135e-15,172491880532394.88,1.0206663417304678
s4546,1.544498910965333e-14,78987209733879.33,1.21995659414167
s17137,5.190938065520588e-15,58302862535832.88,0.3026465484660691
s8447,1.5118688267099668e-14,76186731175198.03,1.151843438727143
s7745,7.44414426747369e-15,81469765729719.84,0.6064726895293184
s2874,7.459946166561216e-15,84998454685818.05,0.6340838961970955
s9524,1.7379821585643522e-14,144920083861782.0,2.518685201694268
s8969,1.716803062527361e-14,175103445364114.9,3.006181312602049
s4396,4.9123725176172694e-15,156220827058711.4,0.7674148975226542
s15039,6.674707020977998e-15,144250349276221.12,0.9628288190925216
s15909,1.2440378940780027e-14,121277175336650.56,1.5087340180553546
s9150,1.6732638650237622e-14,107930420893285.53,1.8059607321754036
s4522,1.1469830153284914e-14,129475370237396.03,1.485060505656613
s8201,6.995139167304564e-15,134818680849551.16,0.943075434895029
s19204,6.1359776604320485e-15,159627009078637.97,0.9794677617081063
s17539,7.465297820682858e-15,33889843242894.63,0.25299777290446496
s8723,1.9827295834785737e-14,125377808146320.33,2.485902893234102
s28,6.469236964209091e-15,69580295891728.23,0.4501314221633742
s6604,2.0145195411219342e-14,161073658593986.12,3.2448603279758803
s17071,4.65415832456998e-15,94252742082074.67,0.43866718417483513
s17818,1.00706383804434e-14,127874962223742.39,1.28778250246817
s83,4.687355691096876e-15,93106899955171.47,0.43642515738526044
s5280,1.0001294399506702e-14,112462899079886.77,1.124774562719959
s14126,4.667915395372174e-15,56528487529003.86,0.26387019721374105
s13329,2.4595878505080824e-14,174030453025985.03,4.280431878811303
s12064,7.814126866752943e-15,200955855945682.78,1.570294552976494
s15795,1.0614389292996941e-14,136611109206786.64,1.450043494868952
s6490,2.5363718732253163e-14,147345438613774.94,3.737228261480262
s17419,1.0140262328328552e-14,24722556438485.242,0.2506932077131484
s19392,4.6094684231708736e-15,96349233603565.86,0.44411874989235084
s5209,1.8179139231693325e-14,76041293403244.61,1.3823652601356269
s6534,8.735071572301063e-15,151725317266523.47,1.3253315056531687
s1919,9.932613612674356e-15,133588356660137.7,1.3268815298572807
s13678,4.521803058045739e-15,57299330339105.11,0.2590962871513385
s1840,5.4963786987122136e-15,225943086446620.16,1.2418687674664952
s3398,1.947212689131713e-14,124859842026679.58,2.431286687573316
s1373,5.080107325920236e-15,93261251616207.38,0.47377716755998556
s15816,1.2773916894452123e-14,85252322660537.2,1.0890060847247198
s5727,6.734367789267992e-15,69051832911434.234,0.4650204393486781
s11194,9.938726210665144e-15,124305842399881.69,1.2354417339985146
s11851,5.972785560236271e-15,113563537948030.28,0.6782906596253391
s16355,7.406601277022583e-15,158852230311705.03,1.17655513188456
s7860,5.713329581322346e-15,204339859079292.1,1.167460961520959
s8559,1.538616347359498e-14,148052948185290.66,2.2779668635265695
s6469,4.93142328129003e-15,96216708560142.8,0.4744853166425859
s11605,1.1253505774005437e-14,143903913866709.62,1.619423525600998
s487,2.03952571784426e-14,117569336416552.3,2.3978568525144213
s15090,1.147374661663917e-14,95660840629241.62,1.0975882465146198
s13906,1.7348271549148368e-14,81775449054226.53,1.41866269624627
s13986,1.2825145185224478e-14,79123743626569.22,1.0147734996092301
s1121,8.472524164274216e-15,274351371769720.3,2.3244486268207343
s7859,1.0488030878105389e-14,135662448940162.33,1.422831953483818
s19761,2.668223336631852e-14,233552151327078.2,6.231693004914837
s19062,2.1340172079607972e-14,166039660697223.47,3.5433149313184695
s9981,5.014392085522453e-15,85832653747344.27,0.4303985796300722
s1947,1.4160962419862978e-14,134691587727334.4,1.90736251207846
s12761,5.590588718208173e-15,124138739689674.75,0.6940086376016767
s17232,6.214950857553508e-15,40835114292372.21,0.25378822858967415
s13108,4.7705906520067e-15,57554814622547.47,0.2745704606163035
s18242,6.00095613126252e-15,109359136620795.55,0.6562593814141386
s8513,1.6001204866407282e-14,184102662644504.38,2.9458644214257816
s18492,2.0455733093670262e-14,135464520250428.61,2.771026069904858
s1262,1.129571966412453e-14,211852077180374.84,2.3930216740919876
s4746,7.909535171537998e-15,153098772970783.62,1.210940129531724
s14208,1.113072010024442e-14,79902812462864.02,0.8893758407464608
s2758,5.032638368767431e-15,85304708828170.58,0.429307750685185
s12527,4.805654604692661e-15,245877334670618.62,1.1816015455494169
s18569,1.2448348831031021e-14,136638811025435.14,1.7009275835019442
s11506,6.732252670989722e-15,190852221601094.2,1.2848653786382886
s16401,4.907825556063796e-15,60084063188888.266,0.2948821008305778
s4985,5.902876135120649e-15,90115054982046.67,0.5319380074686084
s14785,3.2995069930406517e-14,147830636188001.9,4.877682178879607
s15207,5.771055664957928e-15,155343859051994.47,0.8964980577984386
s8656,1.7666877192768275e-14,102990489651864.33,1.8195203327025589
s9662,1.2618046761747638e-14,147689527658218.94,1.8635533662118278
s16428,7.015838415579838e-15,133682650709861.9,0.9378958763467905
s6754,6.757430898687368e-15,118441173573651.97,0.8003580459833896
s5166,1.49969001057553e-14,97426977630575.27,1.4611026511313936
s18278,1.3299424731390879e-14,52390956164813.41,0.6967695781195349
s9402,2.6629892395949473e-14,315914775858042.44,8.412776487390166
s15595,4.685750464296942e-15,94844001804624.02,0.44441532549179696
s11684,5.225481098490122e-15,108059388516581.83,0.564662292207799
s6447,6.023830640422233e-15,77264458578385.86,0.46542801300011516
s2270,9.037105073616586e-15,156369211596437.9,1.4131249954755944
s3571,7.932170458558817e-15,32889087213000.004,0.26088184599992315
s3624,1.4649878635439525e-14,123163459168159.62,1.80432972913445
s16499,6.024906265370971e-15,134831576342615.38,0.8123476090764677
s15968,5.608014744410245e-15,161140192025646.47,0.9036765727969236
s8908,7.866035330892758e-15,156384218664507.38,1.2301237892090737
s130,8.321658719786836e-15,185984267053426.56,1.5476975976683107
s357,6.995183584189985e-15,122790526846915.58,0.8589422776935836
s9602,5.038657361800828e-15,167508113386984.66,0.844015988678698
s18994,6.3668969939873e-15,142177245885105.3,0.9052278794392702
s10747,7.643565321229433e-15,123715699339896.22,0.9456290291660778
s6259,6.409671726551785e-15,178210884986545.22,1.142273270862031
s495,1.614608009486903e-14,138501569063054.84,2.236257427357118
s4603,7.0360245339242275e-15,35695316153513.68,0.251153120202304
s13721,8.734028323102967e-15,129439805617235.47,1.130530928397877
s14606,6.5313180287068804e-15,82933692708370.89,0.5416663223734192
s19347,2.0173633913190578e-14,114017195479451.98,2.300141161411152
s13160,7.391551080863027e-15,35267453201407.65,0.26068118183015093
s663,1.461579269406749e-14,116767784806832.55,1.706653736082148
s9668,7.835780232624227e-15,82887190896901.52,0.6494858119676916
s587,1.3490873454741284e-14,94052424095847.33,1.2688493515887362
s1949,8.409342251126388e-15,114778191405804.14,0.9652090944967004
s16456,1.3153988046606932e-14,99912751244134.08,1.3142511355689515
s4335,2.18984595540789e-14,61481738371410.984,1.3463553610408043
s217,5.314348386030721e-15,81576995531113.81,0.43352857453801
s5755,1.2304327878150415e-14,133137563000831.0,1.6381682280601322
s681,9.75366776689757e-15,164001638462479.12,1.5996174947898714
s8982,6.171522462344379e-15,158077802824922.6,0.9755807109320555
s6006,8.065024778933211e-15,130743465734021.83,1.0544492908284913
s18077,1.0675394494509384e-14,113877059958041.97,1.2156825389269963
s1439,5.975199054711241e-15,91467345011555.22,0.5465355934499917
s816,7.066545701779675e-15,122220032865242.88,0.8636734479152527
s15748,4.662002527701435e-15,133726617520628.77,0.6234338289021344
s3376,4.5253970797708054e-15,61673964717611.77,0.279099179830968
s11624,5.8963616050128465e-15,289591864990955.2,1.7075383538567321
s16925,8.745067381130654e-15,28658397120247.043,0.25061961385176107
s14454,6.8344786919138176e-15,186363231734037.78,1.2736955362424782
s1605,1.4185303482095174e-14,244841034681443.12,3.4731443818264602
s10633,1.0566867554603021e-14,148085846999717.78,1.5648035319572249
s12347,6.2501879187748204e-15,50600500689868.38,0.3162626380957723
s6232,6.168843202852073e-15,59746177983459.45,0.368564803949654
s11031,5.9821898477063604e-15,105018446963648.16,0.6282402872478249
s5442,1.3212690363091478e-14,142317591407776.44,1.8803982684919183
s5140,5.873364115711069e-15,86227005114191.38,0.5064425976429264
