Directory,rmsT,rmsW,TBDrms
s6043,2.7211905281429223e-14,2.0997755991039327e-08,5.713889471507252e-22
s5171,1.1092373009876329e-14,2.6150142711127703e-08,2.9006713721332717e-22
s6422,5.443646808928113e-15,2.378722213429508e-08,1.2948923586461958e-22
s6489,8.345186629431593e-15,3.2758262021910994e-08,2.733738102286684e-22
s15273,4.996084203275392e-15,2.4660755104068188e-08,1.2320720901627808e-22
s5255,8.451125301280499e-15,1.6479033605865868e-08,1.3926637784718463e-22
s13517,6.397413804213804e-15,1.8592238049690935e-08,1.1894224035032192e-22
s12256,1.5962055729716455e-14,3.594974928579708e-08,5.738319015692273e-22
s1769,7.970091547254187e-15,2.5144653309385404e-08,2.0040518879976964e-22
s12805,1.5861759463252417e-14,2.5764371211226668e-08,4.086682588744227e-22
s4100,2.4080539120708212e-14,3.238957873859205e-08,7.799585179179247e-22
s6617,8.686943671343776e-15,5.751739622357769e-09,4.9965038111658065e-23
s11562,1.5706599998941314e-14,2.316801472343721e-08,3.638907400306112e-22
s9744,6.922360621748194e-15,1.840575950723779e-08,1.2741130482627032e-22
s12909,1.630625776959285e-14,2.9922985168698544e-08,4.879319093965022e-22
s17621,6.780064504047449e-15,7.531435486336265e-09,5.106361840543184e-23
s695,5.957606331200397e-15,2.3376824008400567e-08,1.3926991471580466e-22
s12829,1.3752300573668625e-14,2.4595584775678925e-08,3.382458746202846e-22
s3500,9.727078460816741e-15,2.70685437669972e-08,2.632978490416337e-22
s6593,6.306105215989096e-15,2.259365073230039e-08,1.4247793873119536e-22
s3677,7.169185798926348e-15,1.1316477258630575e-08,8.11299280564473e-23
s8561,1.0371146246277386e-14,1.1460999770892188e-08,1.188637047524745e-22
s334,7.528761628304374e-15,2.8975085433028584e-08,2.1814651138502665e-22
s10224,1.2096489760098348e-14,3.978383944293706e-08,4.812448064388849e-22
s6663,7.659906988159165e-15,2.0217985210751705e-08,1.5486788620233562e-22
s125,7.159680914225534e-15,2.961503987363742e-08,2.1203423575731e-22
s5123,5.029698387801977e-15,1.8983219211753342e-08,9.54798670646473e-23
s19973,4.7227148652773845e-15,1.0444663362580467e-08,4.9327166925276847e-23
s17703,1.0523817834822585e-14,1.5691663085893834e-08,1.6513620384135673e-22
s17853,9.85168673028612e-15,2.4343974972769318e-08,2.3982921520164887e-22
s13631,5.702897188954783e-15,1.9059050409535032e-08,1.0869180500468484e-22
s2844,2.3874120302991947e-14,3.797441821580659e-08,9.066058289202953e-22
s2580,4.6600499870409445e-15,3.009080099386439e-08,1.402246367815094e-22
s1413,7.367063382427126e-15,3.789497874094866e-08,2.7917471026029725e-22
s6686,9.118670889231938e-15,1.7554973434890874e-08,1.600780252219794e-22
s1520,5.417084421423429e-15,1.6244627915600275e-08,8.799852081341841e-23
s18042,6.137308456398763e-15,2.0118147355987228e-08,1.2347127589497682e-22
s4564,8.735527422961762e-15,2.458083418730578e-08,2.1472655112248565e-22
s19503,1.0158292562352128e-14,3.106878882580593e-08,3.156058464504733e-22
s6511,1.4697376019225647e-14,1.6613761878599502e-08,2.4417870542365355e-22
s19541,5.661586072052528e-15,8.651065246029848e-09,4.897875050534027e-23
s17183,8.891228718646299e-15,5.4265381492558065e-08,4.824859183549296e-22
s18892,1.612676636736492e-14,1.569997427443051e-08,2.531898170973804e-22
s5645,2.0730202450871963e-14,3.482632379753025e-08,7.2195674294242215e-22
s10785,1.6162597524287185e-14,2.9410494337921603e-08,4.753499829741539e-22
s11588,1.0830751554439023e-14,3.793110106313563e-08,4.1082233180113993e-22
s8595,1.7211186705183186e-14,2.9636778906299123e-08,5.100841350965489e-22
s8532,9.590566845183755e-15,1.5979749086298417e-08,1.5325485178140902e-22
s11244,1.869703875689553e-14,1.354159331660881e-08,2.531876950707524e-22
s16909,1.645076834486104e-14,2.910897551259418e-08,4.788650129139194e-22
s10931,6.446211742640398e-15,1.5744991506652642e-08,1.0149554913795759e-22
s14423,1.280484636021846e-14,3.0421389252179946e-08,3.8954121543856537e-22
s7078,8.855074999141556e-15,3.323814750811566e-08,2.943262890168942e-22
s8660,2.4439936496716306e-14,6.998783992166623e-08,1.710498363227869e-21
s16418,5.408525955641433e-15,1.5569984521974185e-08,8.421066541603275e-23
s4880,6.17880965532101e-15,7.026433739838186e-09,4.34149966341855e-23
s7263,1.9280249343183246e-14,3.295250918232112e-08,6.353325935186867e-22
s12266,2.5526777914785666e-14,3.009350760712751e-08,7.681902853640569e-22
s4239,1.4766984299787976e-14,1.7376701918668126e-08,2.5660148441506783e-22
s15228,6.701164331676914e-15,2.5516381748655024e-08,1.7098946724753886e-22
s7104,2.455306145936652e-14,4.1301692810225206e-08,1.0140830019453359e-21
s1382,5.094836641097091e-15,2.6830276334170847e-08,1.3669587495809378e-22
s11321,6.361793239334591e-15,3.080329254195433e-08,1.959641782426507e-22
s19389,1.909772776960619e-14,1.3369939154443313e-08,2.5533545826775716e-22
s604,8.834090521082793e-15,5.382912013365457e-09,4.7553131993094475e-23
s15327,7.723222856169359e-15,5.167703575681375e-08,3.9911326369610517e-22
s1037,5.015604699638712e-15,2.2731877526542764e-08,1.1401411175373951e-22
s2598,5.819065435201518e-15,2.6958720421138243e-08,1.5687455817990686e-22
s5673,6.584831582149422e-15,3.236176877801479e-08,2.130967971036889e-22
s12061,4.648894228361897e-15,1.7794553529057955e-08,8.272499719751435e-23
s17294,9.311337733547344e-15,2.355149448900986e-08,2.1929591931694986e-22
s7239,1.866319985348334e-14,2.2206361262265812e-08,4.1444175825631744e-22
s4620,8.328605944894866e-15,2.7946566170249334e-08,2.327559371449363e-22
s6095,7.89443643760854e-15,6.6473233177210075e-09,5.247687141198161e-23
s6575,7.761667269917164e-15,3.343830697717513e-08,2.5953701282618297e-22
s4705,5.1512500917446466e-15,1.1906752253669315e-08,6.133465863909483e-23
s11010,1.5062429800533067e-14,5.4654663739367036e-08,8.232320358459561e-22
s4971,5.992981616267921e-15,1.1663905885716916e-08,6.990157354698068e-23
s5800,9.536971761218382e-15,1.7148893240081535e-08,1.635485105668064e-22
s9601,9.90317469938678e-15,3.6393609636826587e-08,3.6041227417477992e-22
s6063,8.211039483491408e-15,6.177805130019399e-09,5.072620184390506e-23
s6879,6.727661510652604e-15,1.5495423577259763e-08,1.0424796479198939e-22
s18187,1.1104320367359599e-14,1.7986101687218214e-08,1.9972343529477805e-22
s11539,1.092652788814625e-14,3.255975396736165e-08,3.557650597555576e-22
s4017,1.023534998372728e-14,2.503377025137923e-08,2.5622939993508683e-22
s11708,8.933795738134954e-15,2.988345755967165e-08,2.6697270578733133e-22
s5173,5.39118224349386e-15,1.1079195049199132e-08,5.972995962144744e-23
s841,6.401971400955549e-15,2.0634867664670582e-08,1.3210383265172347e-22
s2953,1.0739553631119245e-14,2.62643793222364e-08,2.8206771031921715e-22
s14459,9.487145963287848e-15,2.2645969168190614e-08,2.1484561497874064e-22
s13466,4.821295711041799e-15,2.9061371019112528e-08,1.4011346345144167e-22
s14349,2.0261062355760212e-14,2.22849526223503e-08,4.515168146766015e-22
s5080,6.559645754123894e-15,4.4887362748548526e-08,2.944451984673354e-22
s14678,1.8778897344931115e-14,1.6242712953951527e-08,3.050202391654386e-22
s2182,5.527897986558325e-15,1.7732552934385023e-08,9.802374366252588e-23
s3759,1.1630490583547285e-14,3.2181165752584424e-08,3.7428274525300753e-22
s10324,2.1189393100127147e-14,2.529677912925164e-08,5.360233971368051e-22
s8791,2.862883744303116e-14,3.788301149887735e-08,1.0845465780538398e-21
s4658,8.216564262505457e-15,2.64982424627955e-08,2.177245120390101e-22
s5433,1.2144184279573498e-14,3.322385356703099e-08,4.034766001955896e-22
s13581,1.124090711594376e-14,4.48603142416123e-08,5.042706255820128e-22
s4323,8.998378884139713e-15,2.1912069719170727e-08,1.9717310546878306e-22
s4924,7.0426155034994154e-15,2.1658915490493422e-08,1.5253541402233261e-22
s3108,7.155618097944843e-15,1.4295461211944614e-08,1.0229286096665941e-22
s11158,1.1455629970621676e-14,1.6978827752421958e-08,1.9450316806666807e-22
s908,1.0232104921003394e-14,3.035941521680115e-08,3.1064072183861635e-22
s7761,6.254167132091833e-15,1.273269201821049e-08,7.963238392334007e-23
s8435,1.2023048944263044e-14,2.1544795529190927e-08,2.5903413114160214e-22
s1647,1.1959079963238225e-14,3.899107511220306e-08,4.662973851194642e-22
s10658,8.828195473284036e-15,2.1321611203510444e-08,1.8823135150995309e-22
s16757,8.259837770174146e-15,3.924919712372901e-08,3.2419200085158735e-22
s10416,5.839556343419684e-15,3.04466055339139e-08,1.7779466848116377e-22
s13539,1.854434017804291e-14,2.2750842582197617e-08,4.2189936418137676e-22
s4165,1.8946448998497756e-14,9.914021856201755e-09,1.878355094685186e-22
s2370,1.4135647756992882e-14,4.1635455662889915e-08,5.885441354525064e-22
s19837,1.1542223026681309e-14,2.3976625623034757e-08,2.7674356036830886e-22
s1541,1.544312168183829e-14,1.8883623121326995e-08,2.9162208965662777e-22
s8179,7.684493174924e-15,5.9232349333737095e-08,4.551705841898168e-22
s9423,1.4569449782323728e-14,2.7497901437722018e-08,4.006292941161784e-22
s3357,1.0021291232844062e-14,3.599529689642451e-08,3.60719353211758e-22
s8060,8.930682574487932e-15,2.7473857980482425e-08,2.453603047202506e-22
s2104,8.572305184410684e-15,3.019097058616076e-08,2.5880621367813636e-22
s6910,5.663205988858395e-15,3.108374141426308e-08,1.7603363053338037e-22
s14919,6.457164216391858e-15,3.0337638970263165e-08,1.9589511676859843e-22
s19771,4.6808929087803134e-15,2.3730508288104894e-08,1.1107996796754265e-22
s514,9.208131645824344e-15,2.270056803591373e-08,2.090298189096858e-22
s15520,1.2003385765449802e-14,3.2506055830190816e-08,3.9018272784302897e-22
s6206,8.046211330643231e-15,3.536690543290003e-08,2.845695952239879e-22
s2875,1.0255437409928112e-14,2.5926676935186337e-08,2.658894125562303e-22
s17289,8.319510522809916e-15,2.8937471178431114e-08,2.407455959724663e-22
s1756,1.1869065479279136e-14,3.200965459475198e-08,3.7992468635421953e-22
s9811,8.353599266592717e-15,5.442614634877844e-09,4.5465421622262343e-23
s14728,6.403075355769863e-15,4.662371085855617e-08,2.985351339929608e-22
s17482,6.092061410727998e-15,3.3297315204508324e-08,2.028492890382318e-22
s4937,1.2441485097760766e-14,2.8559108169361428e-08,3.5531771869444793e-22
s12311,2.4221046724648682e-14,2.023132751522211e-08,4.900239290478653e-22
s12872,4.523824182004407e-15,1.808642060798773e-08,8.181978691231774e-23
s176,1.8079596796759227e-14,1.3395671625087088e-08,2.42188341803363e-22
s948,1.0328644011099353e-14,5.488662945835403e-08,5.669044566444577e-22
s227,4.6517199219348744e-15,3.9933310603227454e-08,1.857585764818463e-22
s17030,2.3853255231489082e-14,2.013849917472416e-08,4.803687607938277e-22
s11814,6.646531749933054e-15,2.8175088313930693e-08,1.8726661903570813e-22
s4248,4.8154340132464075e-15,2.0586981700359298e-08,9.913525190999152e-23
s15494,1.208850474241869e-14,1.7093546612275888e-08,2.06635419287252e-22
s275,6.2672820929572525e-15,4.8678916276086705e-08,3.0508450028168354e-22
s9417,6.29809349509064e-15,1.935139621375122e-08,1.218769026147482e-22
s15350,1.4998817712365288e-14,3.035606318414584e-08,4.553050581640464e-22
s9476,8.008026592688861e-15,5.9621954234472535e-09,4.774541950177343e-23
s10429,8.944974398188647e-15,3.0157867902630865e-08,2.6976135629298825e-22
s11335,1.86420295019168e-14,5.953536749137595e-09,1.109860077181689e-22
s14738,6.9637187076952866e-15,2.074742847294317e-08,1.444792557936042e-22
s10054,1.2747137359526862e-14,4.5119301527950516e-08,5.751419341426954e-22
s17627,1.252663632143631e-14,2.2464827606744143e-08,2.8140872545344634e-22
s3274,6.033527939194979e-15,7.797038706180713e-09,4.7043650876726e-23
s2136,1.0668112274518364e-14,2.825284660451766e-08,3.0140453965173934e-22
s7042,5.591243572993906e-15,1.0088081938852113e-08,5.640492330444278e-23
s16463,1.0815021073897882e-14,4.3220741987332395e-08,4.674332354225029e-22
s11361,5.371220087105767e-15,2.6684704603539806e-08,1.4332942138501674e-22
s15681,6.291447561392208e-15,2.314676905724857e-08,1.4562668373933514e-22
s1400,1.3651587136693925e-14,2.4980813106313597e-08,3.4102774686630573e-22
s11271,1.89059715240485e-14,1.0146421136786466e-08,1.9182794908308876e-22
s14058,1.4174849865202669e-14,1.8643254945246965e-08,2.6426533984757295e-22
s7349,1.1349462303256567e-14,1.7579454152503217e-08,1.995173522156624e-22
s15749,9.012094329923724e-15,3.2621415450296315e-08,2.939872732137016e-22
s9870,1.1292084269135163e-14,3.039051558651632e-08,3.4317226298540795e-22
s6591,7.624174708691601e-15,1.2366463222464493e-08,9.428407613667863e-23
s15802,5.443852088582635e-15,2.2539693674193813e-08,1.227027584842728e-22
s1965,8.752305944541108e-15,3.119462233185106e-08,2.730248784727748e-22
s14163,4.739776736716323e-15,1.857669706264141e-08,8.80493965825342e-23
s12197,1.7569834729600093e-14,2.92564974961675e-08,5.140318257746219e-22
s11728,7.232496970384142e-15,3.010366138465653e-08,2.1772463976199845e-22
s10507,9.052005569072754e-15,1.8938685334269493e-08,1.7143308511672393e-22
s1959,4.541777589179625e-15,3.303610140771288e-08,1.500426250074158e-22
s12260,1.0020783401894876e-14,2.7833790063343528e-08,2.7891638147857935e-22
s8079,1.2286012270915846e-14,2.2546089920469633e-08,2.7700153742406196e-22
s1681,9.075829534692608e-15,2.1121452436015106e-08,1.9169470183439103e-22
s19917,2.1840852577847917e-14,2.3721589385812625e-08,5.180997366877755e-22
s17773,9.140433260606524e-15,4.566518150859339e-08,4.17399543912781e-22
s15791,1.1148529833912562e-14,4.689119404143578e-09,5.2276787571872977e-23
s19565,1.0060919724883218e-14,2.252409820250838e-08,2.266131438908232e-22
s10401,6.262808733750378e-15,9.222252187248745e-09,5.775720154314997e-23
s15609,5.416704842241815e-15,1.9132376101453827e-08,1.0363443427233652e-22
s4874,8.130524913318e-15,2.4256361797154196e-08,1.9721695389821718e-22
s17185,6.1160041477976455e-15,1.907161825343114e-08,1.1664209634319815e-22
s4938,1.3899475561685363e-14,1.0855906131427872e-08,1.50891401973732e-22
s11553,1.6676000677906804e-14,3.634889456282395e-08,6.061541903708151e-22
s7573,8.450507875405961e-15,4.172012197326253e-08,3.5255621929795227e-22
s7072,6.127842339338372e-15,7.233391974551466e-09,4.432508559868686e-23
s12643,5.842626636905028e-15,2.7142541101540648e-08,1.5858373363315092e-22
s9760,7.81808138079178e-15,1.159491160563292e-08,9.064996253592525e-23
s7820,7.63850897378678e-15,6.943085597717667e-09,5.303482164393614e-23
s5437,1.1076216807379833e-14,2.7141947614073134e-08,3.006300963480198e-22
s3253,2.3677401116146718e-14,2.2315586040787068e-08,5.283750818295998e-22
s268,8.147954972501274e-15,4.4466520252502324e-08,3.6231120480120493e-22
s6352,7.31259796204629e-15,7.51693661016269e-09,5.496833533630683e-23
s19609,2.0867607650618455e-14,4.217343320908515e-08,8.800586574867517e-22
s13549,7.464236626875167e-15,3.7843233707900396e-08,2.8247085112190706e-22
s6569,1.674000024446921e-14,1.9718815106086013e-08,3.30092969696523e-22
s2792,1.1893725835091719e-14,2.717904574626802e-08,3.2326011856552763e-22
s12080,4.790177961136914e-15,9.262536550689565e-09,4.436919844933828e-23
s4567,9.852491030879458e-15,1.677981091642863e-08,1.653229365539663e-22
s5670,6.124076155233191e-15,1.761442651237852e-08,1.0787208939256463e-22
s15056,1.100663533136155e-14,1.9958249548859128e-08,2.196731746366036e-22
s5083,1.8930802079271735e-14,4.238625052844819e-08,8.024057196364797e-22
s2053,8.583623878179833e-15,2.0189147006917434e-08,1.732960443286594e-22
s17774,1.4892367955067934e-14,2.016904523719138e-08,3.0036484297466444e-22
s8881,8.987359687429442e-15,2.6010797718184382e-08,2.33768394850292e-22
s4768,4.699568382643275e-15,9.968159207133018e-09,4.684604584299679e-23
s16767,2.922406810766175e-14,2.7725981924005783e-08,8.1026598409894355e-22
s14070,5.834599455221098e-15,9.065967515602505e-09,5.289628912758655e-23
s11098,7.667412192724042e-15,1.880172549301378e-08,1.441605792893843e-22
s3056,1.6763222598027245e-14,4.35911959864784e-08,7.307289216355693e-22
s1575,1.733478965972915e-14,1.2400302725572916e-08,2.1495663946477256e-22
s13065,5.396708982839039e-15,1.6380436305238287e-08,8.840044775130217e-23
s13464,6.602706818506891e-15,4.072543613908417e-08,2.6889811488219797e-22
s1010,6.762369177355693e-15,1.4320862224030841e-08,9.684295729694366e-23
s7496,1.648862669606598e-14,2.2382360107610305e-08,3.6905438039130553e-22
s14413,5.22440140447395e-15,1.00047639680234e-08,5.226890292597182e-23
s3522,5.779036651348475e-15,8.608189142661828e-09,4.9747040557182704e-23
s4531,7.504142253504439e-15,2.0615249238443715e-08,1.546997628767307e-22
s17895,1.3011541385358027e-14,3.0887028827711596e-08,4.0188785386251587e-22
s3544,6.108633274231933e-15,8.52477051467905e-09,5.207469682115972e-23
s10191,1.8604323612426483e-14,3.272169941162285e-08,6.087650850023767e-22
s824,1.3267051524123943e-14,3.064260753681653e-08,4.065370530244536e-22
s12446,1.8273780373092095e-14,4.552162530861425e-08,8.318521831158075e-22
s4694,5.3758309588514984e-15,2.418511785035502e-08,1.3001510528341052e-22
s1837,5.072291995548322e-15,1.9289775467256375e-08,9.784337369848891e-23
s17042,6.869761964514292e-15,1.6288808286197186e-08,1.1190023561178267e-22
s3195,7.564979767763435e-15,1.070345435636608e-08,8.097141565108879e-23
s2050,8.708473392339743e-15,2.343219698484966e-08,2.040586639666268e-22
s18069,8.063846768617095e-15,2.086383206193258e-08,1.6824274475358477e-22
s2298,9.381391251670909e-15,3.3315680779067436e-08,3.125474362042039e-22
s5053,1.3429086845399604e-14,3.640618727346261e-08,4.889018506052112e-22
s15482,2.7712597915404338e-14,3.504399279830943e-08,9.711600817698747e-22
s425,1.0121391437616865e-14,1.8985251855151856e-08,1.9215716556773367e-22
s5914,7.316769068255087e-15,1.9497777106902558e-08,1.426607324355168e-22
s16275,1.1651876183976278e-14,3.044868881422125e-08,3.547843520277295e-22
s11378,8.826953112181282e-15,5.137302655291127e-09,4.534672966133917e-23
s9409,2.037738222495105e-14,2.9084982243188866e-08,5.926758001753738e-22
s18281,6.693643553009743e-15,1.82659870796181e-08,1.2226600665484498e-22
s18731,1.631300728450568e-14,3.6189488944236566e-08,5.903593967698689e-22
s11181,6.9123630924282034e-15,2.4720409852097847e-08,1.708764486913397e-22
s8668,1.357344103596536e-14,2.054984396935206e-08,2.7893209541628853e-22
s2256,8.17443906010734e-15,5.594162989724592e-09,4.572914445181156e-23
s11299,2.49326336639547e-14,2.09368321594581e-08,5.220103663154744e-22
s491,1.1460872083809586e-14,3.1638030768399476e-08,3.625994236202583e-22
s16748,9.722769291379798e-15,2.8289629093269628e-08,2.7505353701256645e-22
s15582,1.3508815926119248e-14,2.7423380093068114e-08,3.704573937492601e-22
s11343,8.90259583485729e-15,3.933427226370501e-08,3.501771284220028e-22
s11088,4.9119445617990705e-15,9.01230022584775e-09,4.426791908365339e-23
s1552,6.550262724750207e-15,1.3223044638574499e-08,8.661441640376261e-23
s13530,7.032684144000474e-15,2.879240839914436e-08,2.0248791401624862e-22
s6982,8.308372813938857e-15,3.4507109177598375e-08,2.8669792777877837e-22
s15429,5.515866886999152e-15,2.7775227984447987e-08,1.5320446031826886e-22
s19012,2.3468841198764893e-14,2.6895290681544176e-08,6.312013059997815e-22
s10813,1.8042642608279548e-14,2.650999466668343e-08,4.78310359318366e-22
s3359,8.439709560639238e-15,1.5153680593538808e-08,1.2789266298416277e-22
s13689,9.534698204165755e-15,7.059032997411116e-08,6.730574924356257e-22
s18810,6.9089994120314645e-15,7.091910139831302e-09,4.899800298627445e-23
s15690,7.071322561270269e-15,1.5480243063542058e-08,1.0946579202917254e-22
s6050,6.084239144833388e-15,9.702007200147687e-09,5.902933199059393e-23
s15428,1.2541609548133244e-14,4.134153993160036e-08,5.184894519406909e-22
s977,6.035532610538787e-15,4.3649573224962246e-08,2.6344842263536035e-22
s3861,8.447395791688869e-15,3.2202059320830036e-08,2.72023540390495e-22
s2950,4.867347122348584e-15,2.769182180307821e-08,1.3478570916580252e-22
s18132,4.820092124152904e-15,2.696618408642138e-08,1.2997949153341706e-22
s16699,6.119907340939159e-15,1.4995952521432406e-08,9.177383992028927e-23
s867,8.543575884265627e-15,2.3014329381980654e-08,1.9662466950043577e-22
s6185,1.2672506361817658e-14,2.2940114795179895e-08,2.9070875068274463e-22
s17861,2.0932819025828836e-14,3.4841985830703847e-08,7.293409838946162e-22
s4853,2.2842940342217593e-14,1.576285581520489e-08,3.60069975009703e-22
s2427,1.1210063038822336e-14,3.0015652939923104e-08,3.3647736160795097e-22
s10399,6.624638552739368e-15,8.451999601134003e-09,5.599144240541009e-23
s13915,2.1719358006826525e-14,9.926351423875902e-09,2.1559398027673296e-22
s2110,2.291571097056044e-14,2.932525256225026e-08,6.72009011855214e-22
s13379,2.6840287192059927e-14,2.651629395319703e-08,7.1170494497289035e-22
s19907,1.848246983956271e-14,3.318997850862011e-08,6.134327767613057e-22
s10683,9.474624905571089e-15,6.054918642759407e-08,5.736808297389498e-22
s10211,5.92094567234141e-15,2.515327068128797e-08,1.4893114918560408e-22
s882,1.0192454066047369e-14,3.7581464623334835e-08,3.830473519081245e-22
s3646,2.4125126309491686e-14,1.602018233444893e-08,3.864889223196678e-22
s16751,1.2727329105141861e-14,2.3931026058132443e-08,3.0457804446557735e-22
s19393,9.821710784457033e-15,2.209189272310945e-08,2.1698018100763194e-22
s16155,9.146691729340856e-15,2.1943976538310935e-08,2.0071478871181842e-22
s3447,7.620718372461492e-15,2.844010405342703e-08,2.167340234746679e-22
s8845,6.743630104382618e-15,1.35278105983971e-08,9.122655079773693e-23
s6013,1.102912113677443e-14,4.286462144935044e-08,4.727591024468655e-22
s17003,5.4210686736488436e-15,1.131537784077026e-08,6.134144034309995e-23
s2718,8.023692487260043e-15,2.2985833908646254e-08,1.844312628462121e-22
s7453,1.08125825650348e-14,1.4197985892647696e-08,1.535168947214525e-22
s17907,1.0934376667566235e-14,3.3754799968646416e-08,3.6908769719553286e-22
s320,8.60550229114489e-15,5.393881734540512e-09,4.641706162475295e-23
s6237,1.356981351820694e-14,2.7653796200832503e-08,3.752568575157966e-22
s17825,1.2380533605484384e-14,2.8326398304596743e-08,3.5069592613239585e-22
s5549,4.89805879602865e-15,9.993178868635753e-09,4.8947177657808984e-23
s8514,8.845992283402247e-15,2.1910295985593294e-08,1.938183092156175e-22
s10136,6.927761743893987e-15,3.4618907950739215e-08,2.3983154611651854e-22
s7020,2.5898805313563503e-14,2.7670612953891694e-08,7.166358177998094e-22
s14700,9.075382046629503e-15,5.03423728357826e-09,4.5687626661859014e-23
s14594,4.879808999862561e-15,1.968908071830913e-08,9.60789532882253e-23
s8787,7.020397375475984e-15,1.742523443665742e-08,1.2233207010616348e-22
s2654,1.2712249713323404e-14,1.00921373959271e-08,1.2829377071819468e-22
s7681,1.0277175770842269e-14,5.316102097203473e-08,5.46345156687033e-22
s18008,1.230752111643897e-14,3.187567401397134e-08,3.923105310276772e-22
s17908,9.784194738312708e-15,2.3758316953555405e-08,2.324559997281424e-22
s2038,1.0705933001356629e-14,3.7308207058000795e-08,3.99419165163697e-22
s16607,8.711626910989819e-15,2.487838577810287e-08,2.1673121504650735e-22
s467,6.073748681615697e-15,1.5685399249156286e-08,9.526917301017883e-23
s16979,2.755245605371116e-14,2.141164569965509e-08,5.899434271773804e-22
s12642,6.503473797678814e-15,6.914261523097481e-09,4.496671864576327e-23
s628,4.879948488772571e-15,8.923854349240403e-09,4.3547949545602243e-23
s13059,3.0716926831850144e-14,3.8400447957444446e-08,1.1795437502190904e-21
s11236,1.1103382513052863e-14,4.567950235702769e-09,5.071969876759783e-23
s4288,9.486534381978283e-15,3.5958217710579165e-08,3.411188686260697e-22
s15212,6.2099099863258085e-15,1.7551858502037002e-08,1.0899546139037712e-22
s9977,7.58254645476479e-15,4.09929338380625e-08,3.108308251442084e-22
s10587,4.558596022397402e-15,1.1742935328132418e-08,5.353129827809438e-23
s9306,1.1068070038866034e-14,3.0523816168327446e-08,3.3783973520451963e-22
s18939,1.0793326658699242e-14,4.080299012793218e-09,4.4040000110245237e-23
s11954,1.1859557329188777e-14,1.9984212643201768e-08,2.3700391552075054e-22
s14946,1.3667233140446822e-14,1.7275297479726228e-08,2.3610551822599175e-22
s9850,9.22372311351821e-15,2.206670730334532e-08,2.0353719819310732e-22
s8036,3.626443444687184e-14,2.059044137217563e-08,7.467007113734209e-22
s1722,7.796805279515221e-15,2.746068735617906e-08,2.1410563215777377e-22
s89,8.793770740885365e-15,1.0278160735090157e-08,9.038378914235263e-23
s1245,4.6749981547039776e-15,1.2852215415495135e-08,6.008408335129776e-23
s11270,7.326778224567888e-15,2.1922832011633617e-08,1.6062372820369702e-22
s6865,8.523774830577282e-15,2.9275081127304114e-08,2.495341996760228e-22
s7912,3.084292451451074e-14,5.001388986951688e-08,1.5425746299225626e-21
s12749,1.4262217524272915e-14,3.3706665683531846e-08,4.807317979964764e-22
s11267,5.1299561511890155e-15,5.564206318596435e-08,2.854413443056857e-22
s19856,5.089369531986567e-15,1.709352822424963e-08,8.699528173864852e-23
s2801,2.2840773078716643e-14,1.482959678937627e-08,3.3871945511500825e-22
s17843,6.577965234923551e-15,1.8312252395299893e-08,1.2045735962942823e-22
s17109,8.429297145967536e-15,2.3576866480000638e-08,1.9873641333072704e-22
s13312,8.075510627937726e-15,3.4543590418321994e-08,2.7895713155028706e-22
s2432,1.1448994097353028e-14,1.042385569210084e-08,1.193426622905223e-22
s3265,1.4304209332970592e-14,4.2629786941714584e-08,6.097853962342217e-22
s5113,5.3407709281583656e-15,1.5882613946709286e-08,8.482540282974755e-23
s8667,1.835420471430853e-14,1.267633955857172e-08,2.3266413128611275e-22
s2430,6.018541240893864e-15,8.137281754132968e-09,4.897456582602243e-23
s4066,6.74063205397343e-15,1.9971936610736263e-08,1.3462347609825433e-22
s637,6.523498372640499e-15,1.1538689133894758e-08,7.527261978736706e-23
s1846,2.1028322811300778e-14,4.266138864741872e-08,8.97097452056283e-22
s13903,2.4071830886285284e-14,2.5109057141426863e-08,6.0442097722250125e-22
s18889,4.642019520166976e-15,2.497230454280081e-08,1.1592192515123582e-22
s8239,9.749181924093264e-15,2.4029085069842327e-08,2.342639218154061e-22
s19370,4.9576734409248425e-15,1.728083883447966e-08,8.567275572660242e-23
s14560,1.884470911274178e-14,2.4703888527535033e-08,4.655375932549965e-22
s17426,4.8173883682091685e-15,2.4229798180439492e-08,1.1672434791850489e-22
s18189,1.1075491845371546e-14,1.493979646257118e-08,1.6546559389271775e-22
s14227,1.9154679030695306e-14,2.45436150764101e-08,4.701250690415697e-22
s19894,8.557145533047418e-15,3.241459342475503e-08,2.7737639333019073e-22
s3683,5.346543667015559e-15,2.203412555516924e-08,1.1780641444521579e-22
s7920,1.5023616281124453e-14,1.0964479340048252e-08,1.6472613032720162e-22
s7864,4.836533811204375e-15,2.202655948422099e-08,1.0653219968993922e-22
s17386,4.8821842764800995e-15,3.661649756774316e-08,1.7876848868500746e-22
s17342,1.3573593881019485e-14,1.8103068279353777e-08,2.4572369682431437e-22
s8995,4.820089231121753e-15,3.959293684186035e-08,1.9084148849993478e-22
s10701,9.27223631709343e-15,2.186852259999926e-08,2.027701094528916e-22
s17439,4.745549343942018e-15,2.3804164208015174e-08,1.1296383584043448e-22
s11547,7.185254588402855e-15,4.078060239122807e-08,2.9301901044940392e-22
s11196,5.8219538829022705e-15,1.5537976781576004e-08,9.046138425594174e-23
s11892,4.74426683130388e-15,2.238523548300206e-08,1.0620153021293336e-22
s15780,1.1629162724066568e-14,2.3358333079387098e-08,2.716378563431395e-22
